construct_id	junction	tag_form	metric	burnin_ns	truncation_ns	mean_across_replicas	sd_across_replicas	replica_count
A89_2C_289_290_MAP8	289|290	MAP8	self_drift_rmsd_mean_A	0	10	1.7146758363103336	0.18352639300305082	3
A89_2C_289_290_MAP8	289|290	MAP8	self_drift_rmsd_mean_A	0	15	1.9333337464606017	0.14362469847258474	3
A89_2C_289_290_MAP8	289|290	MAP8	self_drift_rmsd_mean_A	0	20	2.0741802760761727	0.16123637684395015	3
A89_2C_289_290_MAP8	289|290	MAP8	self_drift_rmsd_mean_A	2	10	1.8318411334058358	0.19213979366731326	3
A89_2C_289_290_MAP8	289|290	MAP8	self_drift_rmsd_mean_A	2	15	2.039162351557861	0.14886964646686124	3
A89_2C_289_290_MAP8	289|290	MAP8	self_drift_rmsd_mean_A	2	20	2.1663376123195563	0.1756523568025903	3
A89_2C_289_290_MAP8	289|290	MAP8	self_drift_rmsd_mean_A	5	10	2.0146555914563495	0.189838348894783	3
A89_2C_289_290_MAP8	289|290	MAP8	self_drift_rmsd_mean_A	5	15	2.1930551624998116	0.22772485646839674	3
A89_2C_289_290_MAP8	289|290	MAP8	self_drift_rmsd_mean_A	5	20	2.2945391469419927	0.2517762157358736	3
A89_2C_289_290_MAP8	289|290	MAP8	tag_nonlocal_contact_count	0	10	0.5247524752475248	0.8663790654389564	3
A89_2C_289_290_MAP8	289|290	MAP8	tag_nonlocal_contact_count	0	15	0.7748344370860926	1.1786405119574626	3
A89_2C_289_290_MAP8	289|290	MAP8	tag_nonlocal_contact_count	0	20	0.6318407960199005	0.8543318580563454	3
A89_2C_289_290_MAP8	289|290	MAP8	tag_nonlocal_contact_count	2	10	0.6090534979423868	1.0019287399911843	3
A89_2C_289_290_MAP8	289|290	MAP8	tag_nonlocal_contact_count	2	15	0.8651399491094147	1.3102299801403323	3
A89_2C_289_290_MAP8	289|290	MAP8	tag_nonlocal_contact_count	2	20	0.6813996316758747	0.9140655372542038	3
A89_2C_289_290_MAP8	289|290	MAP8	tag_nonlocal_contact_count	5	10	0.9084967320261437	1.5397255722637282	3
A89_2C_289_290_MAP8	289|290	MAP8	tag_nonlocal_contact_count	5	15	1.0924092409240924	1.6727204371179942	3
A89_2C_289_290_MAP8	289|290	MAP8	tag_nonlocal_contact_count	5	20	0.7969094922737306	1.0771382876090942	3
A89_2C_289_290_MAP8	289|290	MAP8	tag_total_sasa_A2	0	10	794.7548473597359	46.310736989804184	3
A89_2C_289_290_MAP8	289|290	MAP8	tag_total_sasa_A2	0	15	787.2422699580919	54.31866369806384	3
A89_2C_289_290_MAP8	289|290	MAP8	tag_total_sasa_A2	0	20	794.6774538966948	51.0382042293432	3
A89_2C_289_290_MAP8	289|290	MAP8	tag_total_sasa_A2	2	10	789.7469743642297	61.18848227817822	3
A89_2C_289_290_MAP8	289|290	MAP8	tag_total_sasa_A2	2	15	782.998840487337	64.73361984257828	3
A89_2C_289_290_MAP8	289|290	MAP8	tag_total_sasa_A2	2	20	792.4278097978173	58.17326426627213	3
A89_2C_289_290_MAP8	289|290	MAP8	tag_total_sasa_A2	5	10	781.3177091311785	89.46184600366168	3
A89_2C_289_290_MAP8	289|290	MAP8	tag_total_sasa_A2	5	15	776.7380826339471	80.00740801020584	3
A89_2C_289_290_MAP8	289|290	MAP8	tag_total_sasa_A2	5	20	790.1134557324003	67.03452260063455	3
A89_2C_289_290_MAP8	289|290	MAP8	wt_defined_contact_retention	0	10	0.9091309130913093	0.009990428455980216	3
A89_2C_289_290_MAP8	289|290	MAP8	wt_defined_contact_retention	0	15	0.9005255965520865	0.008571796558466361	3
A89_2C_289_290_MAP8	289|290	MAP8	wt_defined_contact_retention	0	20	0.8956132038221591	0.008920075303778172	3
A89_2C_289_290_MAP8	289|290	MAP8	wt_defined_contact_retention	2	10	0.9049578679208309	0.01028875169181691	3
A89_2C_289_290_MAP8	289|290	MAP8	wt_defined_contact_retention	2	15	0.896631527929238	0.009039080434947734	3
A89_2C_289_290_MAP8	289|290	MAP8	wt_defined_contact_retention	2	20	0.8922520389371217	0.009431902782542852	3
A89_2C_289_290_MAP8	289|290	MAP8	wt_defined_contact_retention	5	10	0.8962962962962963	0.010192526534643748	3
A89_2C_289_290_MAP8	289|290	MAP8	wt_defined_contact_retention	5	15	0.8897846927549898	0.010368187722330174	3
A89_2C_289_290_MAP8	289|290	MAP8	wt_defined_contact_retention	5	20	0.886802270577105	0.010624321650130856	3
A89_2C_289_290_MAP8	289|290	MAP8	wt_reference_ensemble_rmsd_mean_A	0	10	1.6698417043674703	0.16760613997163945	3
A89_2C_289_290_MAP8	289|290	MAP8	wt_reference_ensemble_rmsd_mean_A	0	15	1.8657976164871883	0.16652486518402917	3
A89_2C_289_290_MAP8	289|290	MAP8	wt_reference_ensemble_rmsd_mean_A	0	20	2.0073224158533747	0.1920024911149054	3
A89_2C_289_290_MAP8	289|290	MAP8	wt_reference_ensemble_rmsd_mean_A	2	10	1.7595612633467959	0.18338983094515227	3
A89_2C_289_290_MAP8	289|290	MAP8	wt_reference_ensemble_rmsd_mean_A	2	15	1.9511900021339041	0.1828767469264777	3
A89_2C_289_290_MAP8	289|290	MAP8	wt_reference_ensemble_rmsd_mean_A	2	20	2.084763844069084	0.2110307786495006	3
A89_2C_289_290_MAP8	289|290	MAP8	wt_reference_ensemble_rmsd_mean_A	5	10	1.9182964631428316	0.18986301953163373	3
A89_2C_289_290_MAP8	289|290	MAP8	wt_reference_ensemble_rmsd_mean_A	5	15	2.088262847215202	0.2517234091356584	3
A89_2C_289_290_MAP8	289|290	MAP8	wt_reference_ensemble_rmsd_mean_A	5	20	2.2029861792430347	0.2762786700861808	3
A89_2C_290_291_MAP8	290|291	MAP8	self_drift_rmsd_mean_A	0	10	1.7924471821565466	0.17325299471690855	3
A89_2C_290_291_MAP8	290|291	MAP8	self_drift_rmsd_mean_A	0	15	1.8399695954543633	0.11752764797403435	3
A89_2C_290_291_MAP8	290|291	MAP8	self_drift_rmsd_mean_A	0	20	1.890269416992864	0.17616481472641843	3
A89_2C_290_291_MAP8	290|291	MAP8	self_drift_rmsd_mean_A	2	10	1.8242508188573163	0.18382985022041065	3
A89_2C_290_291_MAP8	290|291	MAP8	self_drift_rmsd_mean_A	2	15	1.866889769795728	0.14270499722060004	3
A89_2C_290_291_MAP8	290|291	MAP8	self_drift_rmsd_mean_A	2	20	1.9153110704154532	0.2064835779047768	3
A89_2C_290_291_MAP8	290|291	MAP8	self_drift_rmsd_mean_A	5	10	1.8683629440314415	0.22879577903957657	3
A89_2C_290_291_MAP8	290|291	MAP8	self_drift_rmsd_mean_A	5	15	1.9018292441722895	0.17432385346222387	3
A89_2C_290_291_MAP8	290|291	MAP8	self_drift_rmsd_mean_A	5	20	1.9483013083666088	0.24126862305770044	3
A89_2C_290_291_MAP8	290|291	MAP8	tag_nonlocal_contact_count	0	10	1.9570957095709571	3.2099115771982505	3
A89_2C_290_291_MAP8	290|291	MAP8	tag_nonlocal_contact_count	0	15	1.9072847682119205	3.183157895683368	3
A89_2C_290_291_MAP8	290|291	MAP8	tag_nonlocal_contact_count	0	20	1.9038142620232172	3.1897971572098887	3
A89_2C_290_291_MAP8	290|291	MAP8	tag_nonlocal_contact_count	2	10	1.9506172839506173	3.3678822272371938	3
A89_2C_290_291_MAP8	290|291	MAP8	tag_nonlocal_contact_count	2	15	1.895674300254453	3.276795544589664	3
A89_2C_290_291_MAP8	290|291	MAP8	tag_nonlocal_contact_count	2	20	1.8950276243093922	3.2583900480074606	3
A89_2C_290_291_MAP8	290|291	MAP8	tag_nonlocal_contact_count	5	10	1.803921568627451	3.1075183847150116	3
A89_2C_290_291_MAP8	290|291	MAP8	tag_nonlocal_contact_count	5	15	1.8052805280528055	3.1182670172071907	3
A89_2C_290_291_MAP8	290|291	MAP8	tag_nonlocal_contact_count	5	20	1.8344370860927153	3.148705426365508	3
A89_2C_290_291_MAP8	290|291	MAP8	tag_total_sasa_A2	0	10	704.4681152746622	109.36948294298946	3
A89_2C_290_291_MAP8	290|291	MAP8	tag_total_sasa_A2	0	15	714.5916920508243	108.08817953827113	3
A89_2C_290_291_MAP8	290|291	MAP8	tag_total_sasa_A2	0	20	716.480603978804	106.90184274191967	3
A89_2C_290_291_MAP8	290|291	MAP8	tag_total_sasa_A2	2	10	712.1510692957498	117.33668742548114	3
A89_2C_290_291_MAP8	290|291	MAP8	tag_total_sasa_A2	2	15	720.8878051136589	112.71518000594178	3
A89_2C_290_291_MAP8	290|291	MAP8	tag_total_sasa_A2	2	20	721.2461788395273	110.11920912642654	3
A89_2C_290_291_MAP8	290|291	MAP8	tag_total_sasa_A2	5	10	714.0115514019735	119.45754555762521	3
A89_2C_290_291_MAP8	290|291	MAP8	tag_total_sasa_A2	5	15	724.4223265191509	112.29286321063064	3
A89_2C_290_291_MAP8	290|291	MAP8	tag_total_sasa_A2	5	20	723.6815289966844	109.31818135352681	3
A89_2C_290_291_MAP8	290|291	MAP8	wt_defined_contact_retention	0	10	0.9132956152758133	0.0042457036410206315	3
A89_2C_290_291_MAP8	290|291	MAP8	wt_defined_contact_retention	0	15	0.9117891306633029	0.00582081748896433	3
A89_2C_290_291_MAP8	290|291	MAP8	wt_defined_contact_retention	0	20	0.909693595514491	0.009273731997519382	3
A89_2C_290_291_MAP8	290|291	MAP8	wt_defined_contact_retention	2	10	0.9122183029590438	0.005229105328980688	3
A89_2C_290_291_MAP8	290|291	MAP8	wt_defined_contact_retention	2	15	0.9108930086029323	0.007262180667602494	3
A89_2C_290_291_MAP8	290|291	MAP8	wt_defined_contact_retention	2	20	0.9088134701394369	0.010711125842602344	3
A89_2C_290_291_MAP8	290|291	MAP8	wt_defined_contact_retention	5	10	0.9108776844070962	0.010841558489620463	3
A89_2C_290_291_MAP8	290|291	MAP8	wt_defined_contact_retention	5	15	0.9098224108125098	0.01068655473496948	3
A89_2C_290_291_MAP8	290|291	MAP8	wt_defined_contact_retention	5	20	0.9076842215915063	0.013684656957049107	3
A89_2C_290_291_MAP8	290|291	MAP8	wt_reference_ensemble_rmsd_mean_A	0	10	1.6411035950427868	0.0850093621696455	3
A89_2C_290_291_MAP8	290|291	MAP8	wt_reference_ensemble_rmsd_mean_A	0	15	1.6667947658508195	0.01367466911321831	3
A89_2C_290_291_MAP8	290|291	MAP8	wt_reference_ensemble_rmsd_mean_A	0	20	1.6915387708926561	0.0534635136770212	3
A89_2C_290_291_MAP8	290|291	MAP8	wt_reference_ensemble_rmsd_mean_A	2	10	1.6478075910858696	0.06873533981897742	3
A89_2C_290_291_MAP8	290|291	MAP8	wt_reference_ensemble_rmsd_mean_A	2	15	1.67486230093212	0.020816835386683715	3
A89_2C_290_291_MAP8	290|291	MAP8	wt_reference_ensemble_rmsd_mean_A	2	20	1.7001118493262866	0.0844094366719324	3
A89_2C_290_291_MAP8	290|291	MAP8	wt_reference_ensemble_rmsd_mean_A	5	10	1.6743531706395516	0.13839471427644992	3
A89_2C_290_291_MAP8	290|291	MAP8	wt_reference_ensemble_rmsd_mean_A	5	15	1.6963025568987071	0.06401306476952578	3
A89_2C_290_291_MAP8	290|291	MAP8	wt_reference_ensemble_rmsd_mean_A	5	20	1.7194691493557592	0.12575208524975906	3
WT_112_321	WT	WT	self_drift_rmsd_mean_A	0	10	1.5871373029682374	0.08285162286348981	3
WT_112_321	WT	WT	self_drift_rmsd_mean_A	0	15	1.6242452620075032	0.0804643696827755	3
WT_112_321	WT	WT	self_drift_rmsd_mean_A	0	20	1.6562493140510355	0.08761603307671012	3
WT_112_321	WT	WT	self_drift_rmsd_mean_A	2	10	1.6358194796479328	0.08052145040967303	3
WT_112_321	WT	WT	self_drift_rmsd_mean_A	2	15	1.6600117924795699	0.07815754804675468	3
WT_112_321	WT	WT	self_drift_rmsd_mean_A	2	20	1.6856719468284453	0.08681946558838391	3
WT_112_321	WT	WT	self_drift_rmsd_mean_A	5	10	1.656516063498078	0.09449733028239427	3
WT_112_321	WT	WT	self_drift_rmsd_mean_A	5	15	1.6776483782350793	0.08439919797893165	3
WT_112_321	WT	WT	self_drift_rmsd_mean_A	5	20	1.7025666474362122	0.09270059931278211	3
WT_112_321	WT	WT	tag_nonlocal_contact_count	0	10	NA	NA	0
WT_112_321	WT	WT	tag_nonlocal_contact_count	0	15	NA	NA	0
WT_112_321	WT	WT	tag_nonlocal_contact_count	0	20	NA	NA	0
WT_112_321	WT	WT	tag_nonlocal_contact_count	2	10	NA	NA	0
WT_112_321	WT	WT	tag_nonlocal_contact_count	2	15	NA	NA	0
WT_112_321	WT	WT	tag_nonlocal_contact_count	2	20	NA	NA	0
WT_112_321	WT	WT	tag_nonlocal_contact_count	5	10	NA	NA	0
WT_112_321	WT	WT	tag_nonlocal_contact_count	5	15	NA	NA	0
WT_112_321	WT	WT	tag_nonlocal_contact_count	5	20	NA	NA	0
WT_112_321	WT	WT	tag_total_sasa_A2	0	10	NA	NA	0
WT_112_321	WT	WT	tag_total_sasa_A2	0	15	NA	NA	0
WT_112_321	WT	WT	tag_total_sasa_A2	0	20	NA	NA	0
WT_112_321	WT	WT	tag_total_sasa_A2	2	10	NA	NA	0
WT_112_321	WT	WT	tag_total_sasa_A2	2	15	NA	NA	0
WT_112_321	WT	WT	tag_total_sasa_A2	2	20	NA	NA	0
WT_112_321	WT	WT	tag_total_sasa_A2	5	10	NA	NA	0
WT_112_321	WT	WT	tag_total_sasa_A2	5	15	NA	NA	0
WT_112_321	WT	WT	tag_total_sasa_A2	5	20	NA	NA	0
WT_112_321	WT	WT	wt_defined_contact_retention	0	10	0.9236602231651737	0.012247808831889813	3
WT_112_321	WT	WT	wt_defined_contact_retention	0	15	0.9251235151897405	0.013047601735213759	3
WT_112_321	WT	WT	wt_defined_contact_retention	0	20	0.9272091921345652	0.012756254465785426	3
WT_112_321	WT	WT	wt_defined_contact_retention	2	10	0.9248677248677248	0.011367265281426378	3
WT_112_321	WT	WT	wt_defined_contact_retention	2	15	0.9260935417423967	0.012629015352929414	3
WT_112_321	WT	WT	wt_defined_contact_retention	2	20	0.9281417170919933	0.012459472710963763	3
WT_112_321	WT	WT	wt_defined_contact_retention	5	10	0.9298786181139121	0.016338268562383275	3
WT_112_321	WT	WT	wt_defined_contact_retention	5	15	0.9289878987898789	0.016038117075290122	3
WT_112_321	WT	WT	wt_defined_contact_retention	5	20	0.930484600021024	0.014869798069921614	3
WT_112_321	WT	WT	wt_reference_ensemble_rmsd_mean_A	0	10	1.2961422908702127	0.12181648290898134	3
WT_112_321	WT	WT	wt_reference_ensemble_rmsd_mean_A	0	15	1.2744647846781831	0.14617058372446282	3
WT_112_321	WT	WT	wt_reference_ensemble_rmsd_mean_A	0	20	1.2948511732301065	0.16163243962370097	3
WT_112_321	WT	WT	wt_reference_ensemble_rmsd_mean_A	2	10	1.296532301665372	0.1365224790918699	3
WT_112_321	WT	WT	wt_reference_ensemble_rmsd_mean_A	2	15	1.2713963934611399	0.160785920763723	3
WT_112_321	WT	WT	wt_reference_ensemble_rmsd_mean_A	2	20	1.2948830435152212	0.176070277890737	3
WT_112_321	WT	WT	wt_reference_ensemble_rmsd_mean_A	5	10	1.2720275986313234	0.1816603918526808	3
WT_112_321	WT	WT	wt_reference_ensemble_rmsd_mean_A	5	15	1.2515566201852641	0.19183151239016139	3
WT_112_321	WT	WT	wt_reference_ensemble_rmsd_mean_A	5	20	1.2862789534540224	0.2027965407740152	3
